Estado,Sesión,Fecha,Dia_Semana,Hora_Sorteo,Fijo
FL,Midday,2026-03-22,Sunday,13:34,85.0
NY,Midday,2026-03-22,Sunday,14:30,92.0
GA,Evening,2026-03-22,Sunday,19:00,27.0
FL,Evening,2026-03-22,Sunday,21:50,76.0
NY,Evening,2026-03-22,Sunday,22:30,18.0
GA,Night,2026-03-22,Sunday,23:34,51.0
GA,Midday,2026-03-23,Monday,12:30,0.0
FL,Midday,2026-03-23,Monday,13:34,96.0
NY,Midday,2026-03-23,Monday,14:30,39.0
GA,Evening,2026-03-23,Monday,19:00,50.0
FL,Evening,2026-03-23,Monday,21:50,32.0
NY,Evening,2026-03-23,Monday,22:30,9.0
GA,Night,2026-03-23,Monday,23:34,98.0
GA,Midday,2026-03-24,Tuesday,12:30,85.0
FL,Midday,2026-03-24,Tuesday,13:34,75.0
NY,Midday,2026-03-24,Tuesday,14:30,39.0
GA,Evening,2026-03-24,Tuesday,19:00,49.0
FL,Evening,2026-03-24,Tuesday,21:50,95.0
NY,Evening,2026-03-24,Tuesday,22:30,53.0
GA,Night,2026-03-24,Tuesday,23:34,57.0
GA,Midday,2026-03-25,Wednesday,12:30,82.0
FL,Midday,2026-03-25,Wednesday,13:34,83.0
NY,Midday,2026-03-25,Wednesday,14:30,75.0
GA,Evening,2026-03-25,Wednesday,19:00,57.0
FL,Evening,2026-03-25,Wednesday,21:50,74.0
NY,Evening,2026-03-25,Wednesday,22:30,73.0
GA,Night,2026-03-25,Wednesday,23:34,85.0
GA,Midday,2026-03-26,Thursday,12:30,31.0
FL,Midday,2026-03-26,Thursday,13:34,10.0
NY,Midday,2026-03-26,Thursday,14:30,4.0
GA,Evening,2026-03-26,Thursday,19:00,7.0
FL,Evening,2026-03-26,Thursday,21:50,6.0
NY,Evening,2026-03-26,Thursday,22:30,79.0
GA,Night,2026-03-26,Thursday,23:34,55.0
GA,Midday,2026-03-27,Friday,12:30,51.0
FL,Midday,2026-03-27,Friday,13:34,56.0
NY,Midday,2026-03-27,Friday,14:30,97.0
GA,Evening,2026-03-27,Friday,19:00,15.0
FL,Evening,2026-03-27,Friday,21:50,88.0
NY,Evening,2026-03-27,Friday,22:30,63.0
GA,Night,2026-03-27,Friday,23:34,92.0
GA,Midday,2026-03-28,Saturday,12:30,44.0
FL,Midday,2026-03-28,Saturday,13:34,70.0
NY,Midday,2026-03-28,Saturday,14:30,62.0
GA,Evening,2026-03-28,Saturday,19:00,83.0
FL,Evening,2026-03-28,Saturday,21:50,97.0
NY,Evening,2026-03-28,Saturday,22:30,93.0
GA,Night,2026-03-28,Saturday,23:34,86.0
GA,Midday,2026-03-29,Sunday,12:30,90.0
FL,Midday,2026-03-29,Sunday,13:34,62.0
NY,Midday,2026-03-29,Sunday,14:30,4.0
GA,Evening,2026-03-29,Sunday,19:00,51.0
FL,Evening,2026-03-29,Sunday,21:50,26.0
NY,Evening,2026-03-29,Sunday,22:30,8.0
GA,Night,2026-03-29,Sunday,23:34,83.0
GA,Midday,2026-03-30,Monday,12:30,93.0
FL,Midday,2026-03-30,Monday,13:34,65.0
NY,Midday,2026-03-30,Monday,14:30,91.0
GA,Evening,2026-03-30,Monday,19:00,36.0
FL,Evening,2026-03-30,Monday,21:50,6.0
NY,Evening,2026-03-30,Monday,22:30,46.0
GA,Night,2026-03-30,Monday,23:34,25.0
GA,Midday,2026-03-31,Tuesday,12:30,81.0
FL,Midday,2026-03-31,Tuesday,13:34,78.0
NY,Midday,2026-03-31,Tuesday,14:30,81.0
GA,Evening,2026-03-31,Tuesday,19:00,83.0
FL,Evening,2026-03-31,Tuesday,21:50,5.0
NY,Evening,2026-03-31,Tuesday,22:30,90.0
GA,Night,2026-03-31,Tuesday,23:34,39.0
GA,Midday,2026-04-01,Wednesday,12:30,40.0
FL,Midday,2026-04-01,Wednesday,13:34,26.0
NY,Midday,2026-04-01,Wednesday,14:30,13.0
GA,Evening,2026-04-01,Wednesday,19:00,64.0
FL,Evening,2026-04-01,Wednesday,21:50,81.0
NY,Evening,2026-04-01,Wednesday,22:30,24.0
GA,Night,2026-04-01,Wednesday,23:34,80.0
GA,Midday,2026-04-02,Thursday,12:30,97.0
FL,Midday,2026-04-02,Thursday,13:34,21.0
NY,Midday,2026-04-02,Thursday,14:30,81.0
GA,Evening,2026-04-02,Thursday,19:00,95.0
FL,Evening,2026-04-02,Thursday,21:50,52.0
NY,Evening,2026-04-02,Thursday,22:30,41.0
GA,Night,2026-04-02,Thursday,23:34,62.0
GA,Midday,2026-04-03,Friday,12:30,24.0
FL,Midday,2026-04-03,Friday,13:34,15.0
NY,Midday,2026-04-03,Friday,14:30,56.0
GA,Evening,2026-04-03,Friday,19:00,21.0
FL,Evening,2026-04-03,Friday,21:50,63.0
NY,Evening,2026-04-03,Friday,22:30,19.0
GA,Night,2026-04-03,Friday,23:34,93.0
GA,Midday,2026-04-04,Saturday,12:30,50.0
FL,Midday,2026-04-04,Saturday,13:34,31.0
NY,Midday,2026-04-04,Saturday,14:30,69.0
GA,Evening,2026-04-04,Saturday,19:00,66.0
FL,Evening,2026-04-04,Saturday,21:50,18.0
NY,Evening,2026-04-04,Saturday,22:30,92.0
GA,Night,2026-04-04,Saturday,23:34,58.0
GA,Midday,2026-04-05,Sunday,12:30,26.0
FL,Midday,2026-04-05,Sunday,13:34,7.0
NY,Midday,2026-04-05,Sunday,14:30,90.0
GA,Evening,2026-04-05,Sunday,19:00,67.0
FL,Evening,2026-04-05,Sunday,21:50,56.0
NY,Evening,2026-04-05,Sunday,22:30,38.0
GA,Night,2026-04-05,Sunday,23:34,21.0
GA,Midday,2026-04-06,Monday,12:30,14.0
FL,Midday,2026-04-06,Monday,13:34,93.0
NY,Midday,2026-04-06,Monday,14:30,38.0
GA,Evening,2026-04-06,Monday,19:00,63.0
FL,Evening,2026-04-06,Monday,21:50,24.0
NY,Evening,2026-04-06,Monday,22:30,19.0
GA,Night,2026-04-06,Monday,23:34,14.0
GA,Midday,2026-04-07,Tuesday,12:30,2.0
FL,Midday,2026-04-07,Tuesday,13:34,22.0
NY,Midday,2026-04-07,Tuesday,14:30,79.0
GA,Evening,2026-04-07,Tuesday,19:00,67.0
FL,Evening,2026-04-07,Tuesday,21:50,75.0
NY,Evening,2026-04-07,Tuesday,22:30,36.0
GA,Night,2026-04-07,Tuesday,23:34,43.0
GA,Midday,2026-04-08,Wednesday,12:30,9.0
FL,Midday,2026-04-08,Wednesday,13:34,99.0
NY,Midday,2026-04-08,Wednesday,14:30,16.0
GA,Evening,2026-04-08,Wednesday,19:00,41.0
FL,Evening,2026-04-08,Wednesday,21:50,99.0
NY,Evening,2026-04-08,Wednesday,22:30,36.0
GA,Night,2026-04-08,Wednesday,23:34,89.0
GA,Midday,2026-04-09,Thursday,12:30,86.0
FL,Midday,2026-04-09,Thursday,13:34,83.0
NY,Midday,2026-04-09,Thursday,14:30,65.0
GA,Evening,2026-04-09,Thursday,19:00,26.0
FL,Evening,2026-04-09,Thursday,21:50,45.0
NY,Evening,2026-04-09,Thursday,22:30,32.0
GA,Night,2026-04-09,Thursday,23:34,67.0
GA,Midday,2026-04-10,Friday,12:30,65.0
FL,Midday,2026-04-10,Friday,13:34,6.0
NY,Midday,2026-04-10,Friday,14:30,33.0
GA,Evening,2026-04-10,Friday,19:00,86.0
FL,Evening,2026-04-10,Friday,21:50,18.0
NY,Evening,2026-04-10,Friday,22:30,89.0
GA,Night,2026-04-10,Friday,23:34,76.0
GA,Midday,2026-04-11,Saturday,12:30,15.0
FL,Midday,2026-04-11,Saturday,13:34,36.0
NY,Midday,2026-04-11,Saturday,14:30,56.0
GA,Evening,2026-04-11,Saturday,19:00,33.0
FL,Evening,2026-04-11,Saturday,21:50,53.0
NY,Evening,2026-04-11,Saturday,22:30,83.0
GA,Night,2026-04-11,Saturday,23:34,16.0
GA,Midday,2026-04-12,Sunday,12:30,2.0
FL,Midday,2026-04-12,Sunday,13:34,79.0
NY,Midday,2026-04-12,Sunday,14:30,98.0
GA,Evening,2026-04-12,Sunday,19:00,9.0
FL,Evening,2026-04-12,Sunday,21:50,68.0
NY,Evening,2026-04-12,Sunday,22:30,16.0
GA,Night,2026-04-12,Sunday,23:34,46.0
GA,Midday,2026-04-13,Monday,12:30,11.0
FL,Midday,2026-04-13,Monday,13:34,65.0
NY,Midday,2026-04-13,Monday,14:30,75.0
GA,Evening,2026-04-13,Monday,19:00,94.0
FL,Evening,2026-04-13,Monday,21:50,70.0
NY,Evening,2026-04-13,Monday,22:30,58.0
GA,Night,2026-04-13,Monday,23:34,20.0
GA,Midday,2026-04-14,Tuesday,12:30,6.0
FL,Midday,2026-04-14,Tuesday,13:34,12.0
NY,Midday,2026-04-14,Tuesday,14:30,60.0
GA,Evening,2026-04-14,Tuesday,19:00,16.0
FL,Evening,2026-04-14,Tuesday,21:50,56.0
NY,Evening,2026-04-14,Tuesday,22:30,81.0
GA,Night,2026-04-14,Tuesday,23:34,63.0
GA,Midday,2026-04-15,Wednesday,12:30,66.0
FL,Midday,2026-04-15,Wednesday,13:34,93.0
NY,Midday,2026-04-15,Wednesday,14:30,23.0
GA,Evening,2026-04-15,Wednesday,19:00,50.0
FL,Evening,2026-04-15,Wednesday,21:50,88.0
NY,Evening,2026-04-15,Wednesday,22:30,33.0
GA,Night,2026-04-15,Wednesday,23:34,21.0
GA,Midday,2026-04-16,Thursday,12:30,44.0
FL,Midday,2026-04-16,Thursday,13:34,73.0
NY,Midday,2026-04-16,Thursday,14:30,25.0
GA,Evening,2026-04-16,Thursday,19:00,63.0
FL,Evening,2026-04-16,Thursday,21:50,86.0
NY,Evening,2026-04-16,Thursday,22:30,93.0
GA,Night,2026-04-16,Thursday,23:34,37.0
GA,Midday,2026-04-17,Friday,12:30,12.0
FL,Midday,2026-04-17,Friday,13:34,56.0
NY,Midday,2026-04-17,Friday,14:30,4.0
GA,Evening,2026-04-17,Friday,19:00,24.0
FL,Evening,2026-04-17,Friday,21:50,30.0
NY,Evening,2026-04-17,Friday,22:30,70.0
GA,Night,2026-04-17,Friday,23:34,99.0
GA,Midday,2026-04-18,Saturday,12:30,74.0
FL,Midday,2026-04-18,Saturday,13:34,60.0
NY,Midday,2026-04-18,Saturday,14:30,85.0
GA,Evening,2026-04-18,Saturday,19:00,12.0
FL,Evening,2026-04-18,Saturday,21:50,14.0
NY,Evening,2026-04-18,Saturday,22:30,90.0
GA,Night,2026-04-18,Saturday,23:34,90.0
GA,Midday,2026-04-19,Sunday,12:30,58.0
FL,Midday,2026-04-19,Sunday,13:34,91.0
NY,Midday,2026-04-19,Sunday,14:30,45.0
GA,Evening,2026-04-19,Sunday,19:00,37.0
FL,Evening,2026-04-19,Sunday,21:50,70.0
NY,Evening,2026-04-19,Sunday,22:30,87.0
GA,Night,2026-04-19,Sunday,23:34,58.0
GA,Midday,2026-04-20,Monday,12:30,69.0
FL,Midday,2026-04-20,Monday,13:34,72.0
NY,Midday,2026-04-20,Monday,14:30,81.0
GA,Evening,2026-04-20,Monday,19:00,68.0
FL,Evening,2026-04-20,Monday,21:50,3.0
NY,Evening,2026-04-20,Monday,22:30,18.0
GA,Night,2026-04-20,Monday,23:34,38.0
GA,Midday,2026-04-21,Tuesday,12:30,98.0
FL,Midday,2026-04-21,Tuesday,13:34,17.0
NY,Midday,2026-04-21,Tuesday,14:30,18.0
GA,Evening,2026-04-21,Tuesday,19:00,39.0
FL,Evening,2026-04-21,Tuesday,21:50,98.0
NY,Evening,2026-04-21,Tuesday,22:30,64.0
GA,Night,2026-04-21,Tuesday,23:34,69.0
GA,Midday,2026-04-22,Wednesday,12:30,86.0
FL,Midday,2026-04-22,Wednesday,13:34,76.0
NY,Midday,2026-04-22,Wednesday,14:30,90.0
GA,Evening,2026-04-22,Wednesday,19:00,39.0
FL,Evening,2026-04-22,Wednesday,21:50,59.0
NY,Evening,2026-04-22,Wednesday,22:30,56.0
GA,Night,2026-04-22,Wednesday,23:34,90.0
GA,Midday,2026-04-23,Thursday,12:30,6.0
FL,Midday,2026-04-23,Thursday,13:34,61.0
NY,Midday,2026-04-23,Thursday,14:30,85.0
GA,Evening,2026-04-23,Thursday,19:00,28.0
FL,Evening,2026-04-23,Thursday,21:50,10.0
NY,Evening,2026-04-23,Thursday,22:30,70.0
GA,Night,2026-04-23,Thursday,23:34,89.0
GA,Midday,2026-04-24,Friday,12:30,81.0
FL,Midday,2026-04-24,Friday,13:34,9.0
NY,Midday,2026-04-24,Friday,14:30,95.0
GA,Evening,2026-04-24,Friday,19:00,59.0
FL,Evening,2026-04-24,Friday,21:50,94.0
NY,Evening,2026-04-24,Friday,22:30,55.0
GA,Night,2026-04-24,Friday,23:34,23.0
GA,Midday,2026-04-25,Saturday,12:30,66.0
FL,Midday,2026-04-25,Saturday,13:34,6.0
NY,Midday,2026-04-25,Saturday,14:30,80.0
GA,Evening,2026-04-25,Saturday,19:00,22.0
FL,Evening,2026-04-25,Saturday,21:50,64.0
NY,Evening,2026-04-25,Saturday,22:30,95.0
GA,Night,2026-04-25,Saturday,23:34,78.0
GA,Midday,2026-04-26,Sunday,12:30,84.0
FL,Midday,2026-04-26,Sunday,13:34,95.0
NY,Midday,2026-04-26,Sunday,14:30,10.0
GA,Evening,2026-04-26,Sunday,19:00,9.0
FL,Evening,2026-04-26,Sunday,21:50,96.0
NY,Evening,2026-04-26,Sunday,22:30,54.0
GA,Night,2026-04-26,Sunday,23:34,97.0
GA,Midday,2026-04-27,Monday,12:30,40.0
FL,Midday,2026-04-27,Monday,13:34,5.0
NY,Midday,2026-04-27,Monday,14:30,90.0
GA,Evening,2026-04-27,Monday,19:00,51.0
FL,Evening,2026-04-27,Monday,21:50,50.0
NY,Evening,2026-04-27,Monday,22:30,87.0
GA,Night,2026-04-27,Monday,23:34,77.0
GA,Midday,2026-04-28,Tuesday,12:30,1.0
FL,Midday,2026-04-28,Tuesday,13:34,5.0
NY,Midday,2026-04-28,Tuesday,14:30,37.0
GA,Evening,2026-04-28,Tuesday,19:00,85.0
FL,Evening,2026-04-28,Tuesday,21:50,75.0
NY,Evening,2026-04-28,Tuesday,22:30,58.0
GA,Night,2026-04-28,Tuesday,23:34,88.0
GA,Midday,2026-04-29,Wednesday,12:30,12.0
FL,Midday,2026-04-29,Wednesday,13:34,87.0
NY,Midday,2026-04-29,Wednesday,14:30,52.0
GA,Evening,2026-04-29,Wednesday,19:00,89.0
FL,Evening,2026-04-29,Wednesday,21:50,4.0
NY,Evening,2026-04-29,Wednesday,22:30,24.0
GA,Night,2026-04-29,Wednesday,23:34,72.0
GA,Midday,2026-04-30,Thursday,12:30,98.0
FL,Midday,2026-04-30,Thursday,13:34,35.0
NY,Midday,2026-04-30,Thursday,14:30,91.0
GA,Evening,2026-04-30,Thursday,19:00,16.0
FL,Evening,2026-04-30,Thursday,21:50,85.0
NY,Evening,2026-04-30,Thursday,22:30,76.0
GA,Night,2026-04-30,Thursday,23:34,41.0
GA,Midday,2026-05-01,Friday,12:30,75.0
FL,Midday,2026-05-01,Friday,13:34,70.0
NY,Midday,2026-05-01,Friday,14:30,3.0
GA,Evening,2026-05-01,Friday,19:00,40.0
FL,Evening,2026-05-01,Friday,21:50,71.0
NY,Evening,2026-05-01,Friday,22:30,24.0
GA,Night,2026-05-01,Friday,23:34,32.0
GA,Midday,2026-05-02,Saturday,12:30,9.0
FL,Midday,2026-05-02,Saturday,13:34,36.0
NY,Midday,2026-05-02,Saturday,14:30,66.0
GA,Evening,2026-05-02,Saturday,19:00,57.0
FL,Evening,2026-05-02,Saturday,21:50,69.0
NY,Evening,2026-05-02,Saturday,22:30,86.0
GA,Night,2026-05-02,Saturday,23:34,74.0
GA,Midday,2026-05-03,Sunday,12:30,93.0
FL,Midday,2026-05-03,Sunday,13:34,34.0
NY,Midday,2026-05-03,Sunday,14:30,58.0
GA,Evening,2026-05-03,Sunday,19:00,90.0
FL,Evening,2026-05-03,Sunday,21:50,31.0
NY,Evening,2026-05-03,Sunday,22:30,31.0
GA,Night,2026-05-03,Sunday,23:34,51.0
GA,Midday,2026-05-04,Monday,12:30,56.0
FL,Midday,2026-05-04,Monday,13:34,23.0
NY,Midday,2026-05-04,Monday,14:30,94.0
GA,Evening,2026-05-04,Monday,19:00,72.0
FL,Evening,2026-05-04,Monday,21:50,17.0
NY,Evening,2026-05-04,Monday,22:30,92.0
GA,Night,2026-05-04,Monday,23:34,0.0
GA,Midday,2026-05-05,Tuesday,12:30,0.0
FL,Midday,2026-05-05,Tuesday,13:34,88.0
NY,Midday,2026-05-05,Tuesday,14:30,31.0
GA,Evening,2026-05-05,Tuesday,19:00,41.0
FL,Evening,2026-05-05,Tuesday,21:50,1.0
NY,Evening,2026-05-05,Tuesday,22:30,45.0
GA,Night,2026-05-05,Tuesday,23:34,44.0
GA,Midday,2026-05-06,Wednesday,12:30,18.0
FL,Midday,2026-05-06,Wednesday,13:34,72.0
NY,Midday,2026-05-06,Wednesday,14:30,19.0
GA,Evening,2026-05-06,Wednesday,19:00,5.0
FL,Evening,2026-05-06,Wednesday,21:50,17.0
NY,Evening,2026-05-06,Wednesday,22:30,2.0
GA,Night,2026-05-06,Wednesday,23:34,7.0
GA,Midday,2026-05-07,Thursday,12:30,94.0
FL,Midday,2026-05-07,Thursday,13:34,5.0
NY,Midday,2026-05-07,Thursday,14:30,14.0
GA,Evening,2026-05-07,Thursday,19:00,92.0
FL,Evening,2026-05-07,Thursday,21:50,88.0
NY,Evening,2026-05-07,Thursday,22:30,61.0
GA,Night,2026-05-07,Thursday,23:34,4.0
GA,Midday,2026-05-08,Friday,12:30,92.0
FL,Midday,2026-05-08,Friday,13:34,71.0
NY,Midday,2026-05-08,Friday,14:30,97.0
GA,Evening,2026-05-08,Friday,19:00,54.0
FL,Evening,2026-05-08,Friday,21:50,20.0
NY,Evening,2026-05-08,Friday,22:30,17.0
GA,Night,2026-05-08,Friday,23:34,47.0
GA,Midday,2026-05-09,Saturday,12:30,79.0
FL,Midday,2026-05-09,Saturday,13:34,15.0
NY,Midday,2026-05-09,Saturday,14:30,32.0
GA,Evening,2026-05-09,Saturday,19:00,92.0
FL,Evening,2026-05-09,Saturday,21:50,89.0
NY,Evening,2026-05-09,Saturday,22:30,96.0
GA,Night,2026-05-09,Saturday,23:34,5.0
GA,Midday,2026-05-10,Sunday,12:30,47.0
FL,Midday,2026-05-10,Sunday,13:34,21.0
NY,Midday,2026-05-10,Sunday,14:30,11.0
GA,Evening,2026-05-10,Sunday,19:00,30.0
FL,Evening,2026-05-10,Sunday,21:50,86.0
NY,Evening,2026-05-10,Sunday,22:30,57.0
GA,Night,2026-05-10,Sunday,23:34,98.0
GA,Midday,2026-05-11,Monday,12:30,11.0
FL,Midday,2026-05-11,Monday,13:34,71.0
NY,Midday,2026-05-11,Monday,14:30,33.0
GA,Evening,2026-05-11,Monday,19:00,6.0
FL,Evening,2026-05-11,Monday,21:50,9.0
NY,Evening,2026-05-11,Monday,22:30,99.0
GA,Night,2026-05-11,Monday,23:34,27.0
GA,Midday,2026-05-12,Tuesday,12:30,43.0
FL,Midday,2026-05-12,Tuesday,13:34,49.0
NY,Midday,2026-05-12,Tuesday,14:30,96.0
GA,Evening,2026-05-12,Tuesday,19:00,59.0
FL,Evening,2026-05-12,Tuesday,21:50,47.0
NY,Evening,2026-05-12,Tuesday,22:30,46.0
GA,Night,2026-05-12,Tuesday,23:34,79.0
GA,Midday,2026-05-13,Wednesday,12:30,49.0
FL,Midday,2026-05-13,Wednesday,13:34,89.0
NY,Midday,2026-05-13,Wednesday,14:30,3.0
GA,Evening,2026-05-13,Wednesday,19:00,56.0
FL,Evening,2026-05-13,Wednesday,21:50,16.0
NY,Evening,2026-05-13,Wednesday,22:30,65.0
GA,Night,2026-05-13,Wednesday,23:34,40.0
GA,Midday,2026-05-14,Thursday,12:30,90.0
FL,Midday,2026-05-14,Thursday,13:34,24.0
NY,Midday,2026-05-14,Thursday,14:30,13.0
GA,Evening,2026-05-14,Thursday,19:00,40.0
FL,Evening,2026-05-14,Thursday,21:50,54.0
NY,Evening,2026-05-14,Thursday,22:30,28.0
GA,Night,2026-05-14,Thursday,23:34,92.0
GA,Midday,2026-05-15,Friday,12:30,44.0
FL,Midday,2026-05-15,Friday,13:34,0.0
NY,Midday,2026-05-15,Friday,14:30,5.0
GA,Evening,2026-05-15,Friday,19:00,37.0
FL,Evening,2026-05-15,Friday,21:50,82.0
NY,Evening,2026-05-15,Friday,22:30,69.0
GA,Night,2026-05-15,Friday,23:34,32.0
GA,Midday,2026-05-16,Saturday,12:30,99.0
FL,Midday,2026-05-16,Saturday,13:34,46.0
NY,Midday,2026-05-16,Saturday,14:30,91.0
GA,Evening,2026-05-16,Saturday,19:00,44.0
FL,Evening,2026-05-16,Saturday,21:50,23.0
NY,Evening,2026-05-16,Saturday,22:30,81.0
GA,Night,2026-05-16,Saturday,23:34,31.0
GA,Midday,2026-05-17,Sunday,12:30,13.0
FL,Midday,2026-05-17,Sunday,13:34,38.0
NY,Midday,2026-05-17,Sunday,14:30,99.0
GA,Evening,2026-05-17,Sunday,19:00,47.0
FL,Evening,2026-05-17,Sunday,21:50,62.0
NY,Evening,2026-05-17,Sunday,22:30,81.0
GA,Night,2026-05-17,Sunday,23:34,44.0
GA,Midday,2026-05-18,Monday,12:30,20.0
FL,Midday,2026-05-18,Monday,13:34,6.0
NY,Midday,2026-05-18,Monday,14:30,80.0
GA,Evening,2026-05-18,Monday,19:00,43.0
FL,Evening,2026-05-18,Monday,21:50,3.0
NY,Evening,2026-05-18,Monday,22:30,5.0
GA,Night,2026-05-18,Monday,23:34,38.0
GA,Midday,2026-05-19,Tuesday,12:30,39.0
FL,Midday,2026-05-19,Tuesday,13:34,28.0
NY,Midday,2026-05-19,Tuesday,14:30,93.0
GA,Evening,2026-05-19,Tuesday,19:00,21.0
FL,Evening,2026-05-19,Tuesday,21:50,93.0
NY,Evening,2026-05-19,Tuesday,22:30,87.0
GA,Night,2026-05-19,Tuesday,23:34,31.0
GA,Midday,2026-05-20,Wednesday,12:30,1.0
FL,Midday,2026-05-20,Wednesday,13:34,57.0
NY,Midday,2026-05-20,Wednesday,14:30,72.0
GA,Evening,2026-05-20,Wednesday,19:00,34.0
FL,Evening,2026-05-20,Wednesday,21:50,54.0
NY,Evening,2026-05-20,Wednesday,22:30,92.0
GA,Night,2026-05-20,Wednesday,23:34,12.0
GA,Midday,2026-05-21,Thursday,12:30,70.0
FL,Midday,2026-05-21,Thursday,13:34,32.0
NY,Midday,2026-05-21,Thursday,14:30,31.0
GA,Evening,2026-05-21,Thursday,19:00,29.0
FL,Evening,2026-05-21,Thursday,21:50,42.0
NY,Evening,2026-05-21,Thursday,22:30,29.0
GA,Night,2026-05-21,Thursday,23:34,93.0
GA,Midday,2026-05-22,Friday,12:30,34.0
FL,Midday,2026-05-22,Friday,13:34,28.0
NY,Midday,2026-05-22,Friday,14:30,87.0
GA,Evening,2026-05-22,Friday,19:00,41.0
FL,Evening,2026-05-22,Friday,21:50,7.0
NY,Evening,2026-05-22,Friday,22:30,78.0
GA,Night,2026-05-22,Friday,23:34,42.0
GA,Midday,2026-05-23,Saturday,12:30,95.0
FL,Midday,2026-05-23,Saturday,13:34,36.0
NY,Midday,2026-05-23,Saturday,14:30,75.0
GA,Evening,2026-05-23,Saturday,19:00,69.0
FL,Evening,2026-05-23,Saturday,21:50,95.0
NY,Evening,2026-05-23,Saturday,22:30,70.0
GA,Night,2026-05-23,Saturday,23:34,87.0
GA,Midday,2026-05-24,Sunday,12:30,28.0
FL,Midday,2026-05-24,Sunday,13:34,16.0
NY,Midday,2026-05-24,Sunday,14:30,57.0
GA,Evening,2026-05-24,Sunday,19:00,32.0
FL,Evening,2026-05-24,Sunday,21:50,97.0
NY,Evening,2026-05-24,Sunday,22:30,33.0
GA,Night,2026-05-24,Sunday,23:34,10.0
GA,Midday,2026-05-25,Monday,12:30,62.0
FL,Midday,2026-05-25,Monday,13:34,62.0
NY,Midday,2026-05-25,Monday,14:30,65.0
GA,Evening,2026-05-25,Monday,19:00,75.0
FL,Evening,2026-05-25,Monday,21:50,62.0
NY,Evening,2026-05-25,Monday,22:30,84.0
GA,Night,2026-05-25,Monday,23:34,80.0
GA,Midday,2026-05-26,Tuesday,12:30,8.0
FL,Midday,2026-05-26,Tuesday,13:34,72.0
NY,Midday,2026-05-26,Tuesday,14:30,90.0
GA,Evening,2026-05-26,Tuesday,19:00,29.0
FL,Evening,2026-05-26,Tuesday,21:50,56.0
NY,Evening,2026-05-26,Tuesday,22:30,63.0
GA,Night,2026-05-26,Tuesday,23:34,92.0
GA,Midday,2026-05-27,Wednesday,12:30,16.0
FL,Midday,2026-05-27,Wednesday,13:34,32.0
NY,Midday,2026-05-27,Wednesday,14:30,0.0
GA,Evening,2026-05-27,Wednesday,19:00,73.0
FL,Evening,2026-05-27,Wednesday,21:50,33.0
NY,Evening,2026-05-27,Wednesday,22:30,0.0
GA,Night,2026-05-27,Wednesday,23:34,70.0
GA,Midday,2026-05-28,Thursday,12:30,43.0
FL,Midday,2026-05-28,Thursday,13:34,92.0
NY,Midday,2026-05-28,Thursday,14:30,88.0
GA,Evening,2026-05-28,Thursday,19:00,75.0
FL,Evening,2026-05-28,Thursday,21:50,44.0
NY,Evening,2026-05-28,Thursday,22:30,58.0
GA,Night,2026-05-28,Thursday,23:34,87.0
GA,Midday,2026-05-29,Friday,12:30,91.0
FL,Midday,2026-05-29,Friday,13:34,77.0
NY,Midday,2026-05-29,Friday,14:30,27.0
GA,Evening,2026-05-29,Friday,19:00,35.0
FL,Evening,2026-05-29,Friday,21:50,33.0
NY,Evening,2026-05-29,Friday,22:30,40.0
GA,Night,2026-05-29,Friday,23:34,60.0
GA,Midday,2026-05-30,Saturday,12:30,67.0
FL,Midday,2026-05-30,Saturday,13:34,49.0
NY,Midday,2026-05-30,Saturday,14:30,83.0
GA,Evening,2026-05-30,Saturday,19:00,48.0
FL,Evening,2026-05-30,Saturday,21:50,31.0
NY,Evening,2026-05-30,Saturday,22:30,94.0
GA,Night,2026-05-30,Saturday,23:34,16.0
GA,Midday,2026-05-31,Sunday,12:30,31.0
FL,Midday,2026-05-31,Sunday,13:34,20.0
NY,Midday,2026-05-31,Sunday,14:30,64.0
GA,Evening,2026-05-31,Sunday,19:00,41.0
FL,Evening,2026-05-31,Sunday,21:50,43.0
NY,Evening,2026-05-31,Sunday,22:30,16.0
GA,Night,2026-05-31,Sunday,23:34,7.0
GA,Midday,2026-06-01,Monday,12:30,21.0
FL,Midday,2026-06-01,Monday,13:34,45.0
NY,Midday,2026-06-01,Monday,14:30,36.0
GA,Evening,2026-06-01,Monday,19:00,8.0
FL,Evening,2026-06-01,Monday,21:50,42.0
NY,Evening,2026-06-01,Monday,22:30,47.0
GA,Night,2026-06-01,Monday,23:34,29.0
GA,Midday,2026-06-02,Tuesday,12:30,40.0
FL,Midday,2026-06-02,Tuesday,13:34,17.0
NY,Midday,2026-06-02,Tuesday,14:30,33.0
GA,Evening,2026-06-02,Tuesday,19:00,21.0
FL,Evening,2026-06-02,Tuesday,21:50,37.0
NY,Evening,2026-06-02,Tuesday,22:30,96.0
GA,Night,2026-06-02,Tuesday,23:34,95.0
GA,Midday,2026-06-03,Wednesday,12:30,95.0
FL,Midday,2026-06-03,Wednesday,13:34,79.0
NY,Midday,2026-06-03,Wednesday,14:30,75.0
GA,Evening,2026-06-03,Wednesday,19:00,57.0
FL,Evening,2026-06-03,Wednesday,21:50,19.0
NY,Evening,2026-06-03,Wednesday,22:30,48.0
GA,Night,2026-06-03,Wednesday,23:34,76.0
GA,Midday,2026-06-04,Thursday,12:30,79.0
FL,Midday,2026-06-04,Thursday,13:34,14.0
